Time,Value
22.04.2023 23:45:00,2184
23.04.2023 00:00:00,6362
23.04.2023 00:15:00,7536
23.04.2023 00:30:00,4985
23.04.2023 00:45:00,5973
23.04.2023 01:00:00,1229
23.04.2023 01:15:00,896
23.04.2023 01:30:00,5522
23.04.2023 01:45:00,3653
23.04.2023 02:00:00,3679
23.04.2023 02:15:00,3927
23.04.2023 02:30:00,4863
23.04.2023 02:45:00,4254
23.04.2023 03:00:00,3307
23.04.2023 03:15:00,7360
23.04.2023 03:30:00,1381
23.04.2023 03:45:00,2928
23.04.2023 04:00:00,7575
23.04.2023 04:15:00,3509
23.04.2023 04:30:00,9129
23.04.2023 04:45:00,1464
23.04.2023 05:00:00,1282
23.04.2023 05:15:00,7841
23.04.2023 05:30:00,4548
23.04.2023 05:45:00,6083
23.04.2023 06:00:00,1318
23.04.2023 06:15:00,9987
23.04.2023 06:30:00,9423
23.04.2023 06:45:00,9219
23.04.2023 07:00:00,9999
23.04.2023 07:15:00,8875
23.04.2023 07:30:00,9439
23.04.2023 07:45:00,7945
23.04.2023 08:00:00,3863
23.04.2023 08:15:00,8358
23.04.2023 08:30:00,2735
23.04.2023 08:45:00,5907
23.04.2023 09:00:00,5717
23.04.2023 09:15:00,4179
23.04.2023 09:30:00,7013
23.04.2023 09:45:00,3665
23.04.2023 10:00:00,5438
23.04.2023 10:15:00,4619
23.04.2023 10:30:00,6600
23.04.2023 10:45:00,2791
23.04.2023 11:00:00,5671
23.04.2023 11:15:00,6685
23.04.2023 11:30:00,9667
23.04.2023 11:45:00,3913
23.04.2023 12:00:00,4292
23.04.2023 12:15:00,4359
23.04.2023 12:30:00,4941
23.04.2023 12:45:00,4926
23.04.2023 13:00:00,1492
23.04.2023 13:15:00,1270
23.04.2023 13:30:00,6964
23.04.2023 13:45:00,4513
23.04.2023 14:00:00,5204
23.04.2023 14:15:00,7182
23.04.2023 14:30:00,4176
23.04.2023 14:45:00,3509
23.04.2023 15:00:00,2762
23.04.2023 15:15:00,9899
23.04.2023 15:30:00,2012
23.04.2023 15:45:00,4492
23.04.2023 16:00:00,6191
23.04.2023 16:15:00,7353
23.04.2023 16:30:00,7492
23.04.2023 16:45:00,8150
23.04.2023 17:00:00,6768
23.04.2023 17:15:00,3422
23.04.2023 17:30:00,2422
23.04.2023 17:45:00,9709
23.04.2023 18:00:00,9467
23.04.2023 18:15:00,2397
23.04.2023 18:30:00,8490
23.04.2023 18:45:00,921
23.04.2023 19:00:00,9964
23.04.2023 19:15:00,2941
23.04.2023 19:30:00,4555
23.04.2023 19:45:00,2988
23.04.2023 20:00:00,4582
23.04.2023 20:15:00,7161
23.04.2023 20:30:00,4271
23.04.2023 20:45:00,3221
23.04.2023 21:00:00,844
23.04.2023 21:15:00,8533
23.04.2023 21:30:00,8881
23.04.2023 21:45:00,6793
23.04.2023 22:00:00,4612
23.04.2023 22:15:00,4861
23.04.2023 22:30:00,4551
23.04.2023 22:45:00,8296
23.04.2023 23:00:00,4644
23.04.2023 23:15:00,5232
23.04.2023 23:30:00,4428
23.04.2023 23:45:00,1807
24.04.2023 00:00:00,9373
24.04.2023 00:15:00,884
24.04.2023 00:30:00,3818
24.04.2023 00:45:00,2318
24.04.2023 01:00:00,1677
24.04.2023 01:15:00,6566
24.04.2023 01:30:00,8156
24.04.2023 01:45:00,1594
24.04.2023 02:00:00,4235
24.04.2023 02:15:00,8131
24.04.2023 02:30:00,1522
24.04.2023 02:45:00,2637
24.04.2023 03:00:00,4981
24.04.2023 03:15:00,2147
24.04.2023 03:30:00,1758
24.04.2023 03:45:00,1853
24.04.2023 04:00:00,1035
24.04.2023 04:15:00,5028
24.04.2023 04:30:00,3846
24.04.2023 04:45:00,2184
24.04.2023 05:00:00,1008
24.04.2023 05:15:00,4961
24.04.2023 05:30:00,4028
24.04.2023 05:45:00,2091
24.04.2023 06:00:00,1120
24.04.2023 06:15:00,4162
24.04.2023 06:30:00,7399
24.04.2023 06:45:00,5187
24.04.2023 07:00:00,3973
24.04.2023 07:15:00,6005
24.04.2023 07:30:00,5707
24.04.2023 07:45:00,9239
24.04.2023 08:00:00,9704
24.04.2023 08:15:00,9867
24.04.2023 08:30:00,2648
24.04.2023 08:45:00,4336
24.04.2023 09:00:00,633
24.04.2023 09:15:00,4488
24.04.2023 09:30:00,7406
24.04.2023 09:45:00,2472
24.04.2023 10:00:00,8332
24.04.2023 10:15:00,4415
24.04.2023 10:30:00,4713
24.04.2023 10:45:00,7523
24.04.2023 11:00:00,2297
24.04.2023 11:15:00,6078
24.04.2023 11:30:00,1021
24.04.2023 11:45:00,6391
24.04.2023 12:00:00,9334
24.04.2023 12:15:00,7776
24.04.2023 12:30:00,3115
24.04.2023 12:45:00,2042
24.04.2023 13:00:00,5134
24.04.2023 13:15:00,5402
24.04.2023 13:30:00,4509
24.04.2023 13:45:00,8900
24.04.2023 14:00:00,6632
24.04.2023 14:15:00,1108
24.04.2023 14:30:00,6841
24.04.2023 14:45:00,4779
24.04.2023 15:00:00,874
24.04.2023 15:15:00,6872
24.04.2023 15:30:00,5122
24.04.2023 15:45:00,4313
24.04.2023 16:00:00,7573
24.04.2023 16:15:00,4607
24.04.2023 16:30:00,2491
24.04.2023 16:45:00,9337
24.04.2023 17:00:00,3920
24.04.2023 17:15:00,978
24.04.2023 17:30:00,3241
24.04.2023 17:45:00,3412
24.04.2023 18:00:00,6436
24.04.2023 18:15:00,8259
24.04.2023 18:30:00,2584
24.04.2023 18:45:00,4034
24.04.2023 19:00:00,3095
24.04.2023 19:15:00,6271
24.04.2023 19:30:00,3602
24.04.2023 19:45:00,7828
24.04.2023 20:00:00,9253
24.04.2023 20:15:00,4200
24.04.2023 20:30:00,4406
24.04.2023 20:45:00,6479
24.04.2023 21:00:00,8491
24.04.2023 21:15:00,1294
24.04.2023 21:30:00,4861
24.04.2023 21:45:00,7787
24.04.2023 22:00:00,9079
24.04.2023 22:15:00,1231
24.04.2023 22:30:00,4498
24.04.2023 22:45:00,3524
24.04.2023 23:00:00,4254
24.04.2023 23:15:00,3529
24.04.2023 23:30:00,7528
24.04.2023 23:45:00,1496
25.04.2023 00:00:00,2671
25.04.2023 00:15:00,576
25.04.2023 00:30:00,4414
25.04.2023 00:45:00,1736
25.04.2023 01:00:00,9615
25.04.2023 01:15:00,8248
25.04.2023 01:30:00,4433
25.04.2023 01:45:00,5494
25.04.2023 02:00:00,4855
25.04.2023 02:15:00,4815
25.04.2023 02:30:00,6425
25.04.2023 02:45:00,7202
25.04.2023 03:00:00,3619
25.04.2023 03:15:00,2343
25.04.2023 03:30:00,817
25.04.2023 03:45:00,3652
25.04.2023 04:00:00,4158
25.04.2023 04:15:00,6543
25.04.2023 04:30:00,4956
25.04.2023 04:45:00,5691
25.04.2023 05:00:00,5440
25.04.2023 05:15:00,3928
25.04.2023 05:30:00,8017
25.04.2023 05:45:00,859
25.04.2023 06:00:00,5172
25.04.2023 06:15:00,657
25.04.2023 06:30:00,7065
25.04.2023 06:45:00,4608
25.04.2023 07:00:00,6628
25.04.2023 07:15:00,3506
25.04.2023 07:30:00,1508
25.04.2023 07:45:00,8641
25.04.2023 08:00:00,7486
25.04.2023 08:15:00,818
25.04.2023 08:30:00,3577
25.04.2023 08:45:00,2018
25.04.2023 09:00:00,4667
25.04.2023 09:15:00,9407
25.04.2023 09:30:00,6065
25.04.2023 09:45:00,3888
25.04.2023 10:00:00,8357
25.04.2023 10:15:00,5252
25.04.2023 10:30:00,7780
25.04.2023 10:45:00,5333
25.04.2023 11:00:00,5430
25.04.2023 11:15:00,8727
25.04.2023 11:30:00,3330
25.04.2023 11:45:00,3070
25.04.2023 12:00:00,2594
25.04.2023 12:15:00,2677
25.04.2023 12:30:00,9293
25.04.2023 12:45:00,4884
25.04.2023 13:00:00,8732
25.04.2023 13:15:00,5155
25.04.2023 13:30:00,4289
25.04.2023 13:45:00,6539
25.04.2023 14:00:00,7840
25.04.2023 14:15:00,1810
25.04.2023 14:30:00,1733
25.04.2023 14:45:00,7393
25.04.2023 15:00:00,964
25.04.2023 15:15:00,7423
25.04.2023 15:30:00,9908
25.04.2023 15:45:00,8130
25.04.2023 16:00:00,4981
25.04.2023 16:15:00,5272
25.04.2023 16:30:00,4786
25.04.2023 16:45:00,7803
25.04.2023 17:00:00,5365
25.04.2023 17:15:00,1378
25.04.2023 17:30:00,9094
25.04.2023 17:45:00,7010
25.04.2023 18:00:00,580
25.04.2023 18:15:00,6404
25.04.2023 18:30:00,5287
25.04.2023 18:45:00,9577
25.04.2023 19:00:00,3845
25.04.2023 19:15:00,8078
25.04.2023 19:30:00,4997
25.04.2023 19:45:00,8088
25.04.2023 20:00:00,4202
25.04.2023 20:15:00,3434
25.04.2023 20:30:00,526
25.04.2023 20:45:00,8401
25.04.2023 21:00:00,3866
25.04.2023 21:15:00,4867
25.04.2023 21:30:00,1525
25.04.2023 21:45:00,5021
25.04.2023 22:00:00,5566
25.04.2023 22:15:00,6556
25.04.2023 22:30:00,1320
25.04.2023 22:45:00,4302
25.04.2023 23:00:00,9724
25.04.2023 23:15:00,6777
25.04.2023 23:30:00,6751
25.04.2023 23:45:00,625
26.04.2023 00:00:00,7745
26.04.2023 00:15:00,7554
26.04.2023 00:30:00,3124
26.04.2023 00:45:00,5187
26.04.2023 01:00:00,3958
26.04.2023 01:15:00,8304
26.04.2023 01:30:00,4909
26.04.2023 01:45:00,5485
26.04.2023 02:00:00,5728
26.04.2023 02:15:00,618
26.04.2023 02:30:00,3533
26.04.2023 02:45:00,1896
26.04.2023 03:00:00,6820
26.04.2023 03:15:00,677
26.04.2023 03:30:00,6689
26.04.2023 03:45:00,1892
26.04.2023 04:00:00,1528
26.04.2023 04:15:00,7854
26.04.2023 04:30:00,7987
26.04.2023 04:45:00,1558
26.04.2023 05:00:00,601
26.04.2023 05:15:00,3562
26.04.2023 05:30:00,3926
26.04.2023 05:45:00,1456
26.04.2023 06:00:00,7556
26.04.2023 06:15:00,6084
26.04.2023 06:30:00,6420
26.04.2023 06:45:00,4494
26.04.2023 07:00:00,6335
26.04.2023 07:15:00,7668
26.04.2023 07:30:00,5779
26.04.2023 07:45:00,6710
26.04.2023 08:00:00,7037
26.04.2023 08:15:00,1188
26.04.2023 08:30:00,4960
26.04.2023 08:45:00,3382
26.04.2023 09:00:00,7878
26.04.2023 09:15:00,9470
26.04.2023 09:30:00,6100
26.04.2023 09:45:00,3943
26.04.2023 10:00:00,7418
26.04.2023 10:15:00,8714
26.04.2023 10:30:00,5219
26.04.2023 10:45:00,9802
26.04.2023 11:00:00,1353
26.04.2023 11:15:00,2914
26.04.2023 11:30:00,9159
26.04.2023 11:45:00,3787
26.04.2023 12:00:00,6686
26.04.2023 12:15:00,4433
26.04.2023 12:30:00,7146
26.04.2023 12:45:00,2541
26.04.2023 13:00:00,4850
26.04.2023 13:15:00,701
26.04.2023 13:30:00,5023
26.04.2023 13:45:00,1141
26.04.2023 14:00:00,1889
26.04.2023 14:15:00,4137
26.04.2023 14:30:00,2425
26.04.2023 14:45:00,9473
26.04.2023 15:00:00,5044
26.04.2023 15:15:00,3373
26.04.2023 15:30:00,5509
26.04.2023 15:45:00,9192
26.04.2023 16:00:00,1837
26.04.2023 16:15:00,4960
26.04.2023 16:30:00,2953
26.04.2023 16:45:00,2494
26.04.2023 17:00:00,5347
26.04.2023 17:15:00,7571
26.04.2023 17:30:00,6935
26.04.2023 17:45:00,2487
26.04.2023 18:00:00,6105
26.04.2023 18:15:00,7072
26.04.2023 18:30:00,8132
26.04.2023 18:45:00,8091
26.04.2023 19:00:00,5698
26.04.2023 19:15:00,5135
26.04.2023 19:30:00,7715
26.04.2023 19:45:00,6486
26.04.2023 20:00:00,9910
26.04.2023 20:15:00,9828
26.04.2023 20:30:00,2080
26.04.2023 20:45:00,4011
26.04.2023 21:00:00,2828
26.04.2023 21:15:00,5705
26.04.2023 21:30:00,7623
26.04.2023 21:45:00,7464
26.04.2023 22:00:00,6543
26.04.2023 22:15:00,4832
26.04.2023 22:30:00,5945
26.04.2023 22:45:00,2406
26.04.2023 23:00:00,8888
26.04.2023 23:15:00,2840
26.04.2023 23:30:00,3068
26.04.2023 23:45:00,8890
27.04.2023 00:00:00,7439
27.04.2023 00:15:00,761
27.04.2023 00:30:00,5010
27.04.2023 00:45:00,580
27.04.2023 01:00:00,2965
27.04.2023 01:15:00,7969
27.04.2023 01:30:00,5368
27.04.2023 01:45:00,9875
27.04.2023 02:00:00,1159
27.04.2023 02:15:00,6137
27.04.2023 02:30:00,9706
27.04.2023 02:45:00,1421
27.04.2023 03:00:00,3658
27.04.2023 03:15:00,2810
27.04.2023 03:30:00,1578
27.04.2023 03:45:00,2269
27.04.2023 04:00:00,6676
27.04.2023 04:15:00,1231
27.04.2023 04:30:00,1383
27.04.2023 04:45:00,2293
27.04.2023 05:00:00,5614
27.04.2023 05:15:00,7600
27.04.2023 05:30:00,7489
27.04.2023 05:45:00,4089
27.04.2023 06:00:00,4427
27.04.2023 06:15:00,1662
27.04.2023 06:30:00,6619
27.04.2023 06:45:00,7107
27.04.2023 07:00:00,5578
27.04.2023 07:15:00,1112
27.04.2023 07:30:00,3379
27.04.2023 07:45:00,2067
27.04.2023 08:00:00,4896
27.04.2023 08:15:00,8181
27.04.2023 08:30:00,4154
27.04.2023 08:45:00,4099
27.04.2023 09:00:00,8835
27.04.2023 09:15:00,3092
27.04.2023 09:30:00,8399
27.04.2023 09:45:00,5326
27.04.2023 10:00:00,1260
27.04.2023 10:15:00,8035
27.04.2023 10:30:00,9106
27.04.2023 10:45:00,6803
27.04.2023 11:00:00,6962
27.04.2023 11:15:00,8414
27.04.2023 11:30:00,1793
27.04.2023 11:45:00,1154
27.04.2023 12:00:00,5432
27.04.2023 12:15:00,3358
27.04.2023 12:30:00,9665
27.04.2023 12:45:00,1128
27.04.2023 13:00:00,1836
27.04.2023 13:15:00,5209
27.04.2023 13:30:00,1389
27.04.2023 13:45:00,6039
27.04.2023 14:00:00,4488
27.04.2023 14:15:00,6501
27.04.2023 14:30:00,5531
27.04.2023 14:45:00,3121
27.04.2023 15:00:00,1554
27.04.2023 15:15:00,7732
27.04.2023 15:30:00,956
27.04.2023 15:45:00,1919
27.04.2023 16:00:00,561
27.04.2023 16:15:00,3160
27.04.2023 16:30:00,6913
27.04.2023 16:45:00,7738
27.04.2023 17:00:00,1864
27.04.2023 17:15:00,6766
27.04.2023 17:30:00,6958
27.04.2023 17:45:00,8067
27.04.2023 18:00:00,7504
27.04.2023 18:15:00,2394
27.04.2023 18:30:00,5728
27.04.2023 18:45:00,1574
27.04.2023 19:00:00,6773
27.04.2023 19:15:00,746
27.04.2023 19:30:00,5311
27.04.2023 19:45:00,4127
27.04.2023 20:00:00,7226
27.04.2023 20:15:00,1750
27.04.2023 20:30:00,5274
27.04.2023 20:45:00,3764
27.04.2023 21:00:00,5718
27.04.2023 21:15:00,9085
27.04.2023 21:30:00,4634
27.04.2023 21:45:00,6996
27.04.2023 22:00:00,5979
27.04.2023 22:15:00,6796
27.04.2023 22:30:00,2158
27.04.2023 22:45:00,1909
27.04.2023 23:00:00,590
27.04.2023 23:15:00,2925
27.04.2023 23:30:00,4339
27.04.2023 23:45:00,2721
28.04.2023 00:00:00,6266
28.04.2023 00:15:00,3726
28.04.2023 00:30:00,9237
28.04.2023 00:45:00,9019
28.04.2023 01:00:00,7744
28.04.2023 01:15:00,4888
28.04.2023 01:30:00,8929
28.04.2023 01:45:00,8218
28.04.2023 02:00:00,1290
28.04.2023 02:15:00,9114
28.04.2023 02:30:00,521
28.04.2023 02:45:00,544
28.04.2023 03:00:00,9736
28.04.2023 03:15:00,725
28.04.2023 03:30:00,1566
28.04.2023 03:45:00,8348
28.04.2023 04:00:00,9000
28.04.2023 04:15:00,6386
28.04.2023 04:30:00,5414
28.04.2023 04:45:00,1949
28.04.2023 05:00:00,1101
28.04.2023 05:15:00,5765
28.04.2023 05:30:00,673
28.04.2023 05:45:00,9326
28.04.2023 06:00:00,1738
28.04.2023 06:15:00,876
28.04.2023 06:30:00,794
28.04.2023 06:45:00,2198
28.04.2023 07:00:00,1016
28.04.2023 07:15:00,5880
28.04.2023 07:30:00,1515
28.04.2023 07:45:00,3379
28.04.2023 08:00:00,2902
28.04.2023 08:15:00,6286
28.04.2023 08:30:00,7653
28.04.2023 08:45:00,9611
28.04.2023 09:00:00,7979
28.04.2023 09:15:00,3060
28.04.2023 09:30:00,7607
28.04.2023 09:45:00,2027
28.04.2023 10:00:00,4858
28.04.2023 10:15:00,9677
28.04.2023 10:30:00,7887
28.04.2023 10:45:00,3268
28.04.2023 11:00:00,2744
28.04.2023 11:15:00,6647
28.04.2023 11:30:00,9615
28.04.2023 11:45:00,3233
28.04.2023 12:00:00,1372
28.04.2023 12:15:00,7566
28.04.2023 12:30:00,5206
28.04.2023 12:45:00,9468
28.04.2023 13:00:00,5852
28.04.2023 13:15:00,7770
28.04.2023 13:30:00,4391
28.04.2023 13:45:00,8898
28.04.2023 14:00:00,6612
28.04.2023 14:15:00,4276
28.04.2023 14:30:00,9948
28.04.2023 14:45:00,7801
28.04.2023 15:00:00,6500
28.04.2023 15:15:00,1397
28.04.2023 15:30:00,6283
28.04.2023 15:45:00,2215
28.04.2023 16:00:00,1589
28.04.2023 16:15:00,6078
28.04.2023 16:30:00,9658
28.04.2023 16:45:00,6647
28.04.2023 17:00:00,7752
28.04.2023 17:15:00,7055
28.04.2023 17:30:00,3887
28.04.2023 17:45:00,6665
28.04.2023 18:00:00,1528
28.04.2023 18:15:00,8320
28.04.2023 18:30:00,3903
28.04.2023 18:45:00,2365
28.04.2023 19:00:00,9028
28.04.2023 19:15:00,8794
28.04.2023 19:30:00,7264
28.04.2023 19:45:00,4851
28.04.2023 20:00:00,9758
28.04.2023 20:15:00,4370
28.04.2023 20:30:00,4410
28.04.2023 20:45:00,6860
28.04.2023 21:00:00,8621
28.04.2023 21:15:00,3947
28.04.2023 21:30:00,8242
28.04.2023 21:45:00,7624
28.04.2023 22:00:00,5445
28.04.2023 22:15:00,3259
28.04.2023 22:30:00,6243
28.04.2023 22:45:00,9102
28.04.2023 23:00:00,6766
28.04.2023 23:15:00,5123
28.04.2023 23:30:00,5075
28.04.2023 23:45:00,1210
29.04.2023 00:00:00,604
29.04.2023 00:15:00,2815
29.04.2023 00:30:00,8140
29.04.2023 00:45:00,2413
29.04.2023 01:00:00,3591
29.04.2023 01:15:00,9260
29.04.2023 01:30:00,815
29.04.2023 01:45:00,678
29.04.2023 02:00:00,2844
29.04.2023 02:15:00,3888
29.04.2023 02:30:00,1681
29.04.2023 02:45:00,4399
29.04.2023 03:00:00,3382
29.04.2023 03:15:00,2313
29.04.2023 03:30:00,4377
29.04.2023 03:45:00,1823
29.04.2023 04:00:00,2654
29.04.2023 04:15:00,8759
29.04.2023 04:30:00,2385
29.04.2023 04:45:00,7505
29.04.2023 05:00:00,1794
29.04.2023 05:15:00,6632
29.04.2023 05:30:00,3285
29.04.2023 05:45:00,4128
29.04.2023 06:00:00,4852
29.04.2023 06:15:00,7409
29.04.2023 06:30:00,3282
29.04.2023 06:45:00,922
29.04.2023 07:00:00,2991
29.04.2023 07:15:00,4313
29.04.2023 07:30:00,8993
29.04.2023 07:45:00,8599
29.04.2023 08:00:00,8504
29.04.2023 08:15:00,945
29.04.2023 08:30:00,4754
29.04.2023 08:45:00,8528
29.04.2023 09:00:00,7229
29.04.2023 09:15:00,1573
29.04.2023 09:30:00,9863
29.04.2023 09:45:00,4638
29.04.2023 10:00:00,6738
29.04.2023 10:15:00,6636
29.04.2023 10:30:00,3995
29.04.2023 10:45:00,4176
29.04.2023 11:00:00,769
29.04.2023 11:15:00,718
29.04.2023 11:30:00,3313
29.04.2023 11:45:00,9362
29.04.2023 12:00:00,8554
29.04.2023 12:15:00,4591
29.04.2023 12:30:00,5370
29.04.2023 12:45:00,4147
29.04.2023 13:00:00,4035
29.04.2023 13:15:00,9164
29.04.2023 13:30:00,5821
29.04.2023 13:45:00,9384
29.04.2023 14:00:00,5431
29.04.2023 14:15:00,8902
29.04.2023 14:30:00,9547
29.04.2023 14:45:00,9009
29.04.2023 15:00:00,8552
29.04.2023 15:15:00,7231
29.04.2023 15:30:00,8630
29.04.2023 15:45:00,6054
29.04.2023 16:00:00,3213
29.04.2023 16:15:00,6742
29.04.2023 16:30:00,743
29.04.2023 16:45:00,7253
29.04.2023 17:00:00,5913
29.04.2023 17:15:00,2046
29.04.2023 17:30:00,1168
29.04.2023 17:45:00,3370
29.04.2023 18:00:00,3253
29.04.2023 18:15:00,4130
29.04.2023 18:30:00,728
29.04.2023 18:45:00,821
29.04.2023 19:00:00,7503
29.04.2023 19:15:00,2673
29.04.2023 19:30:00,9534
29.04.2023 19:45:00,5621
29.04.2023 20:00:00,5865
29.04.2023 20:15:00,6073
29.04.2023 20:30:00,1356
29.04.2023 20:45:00,1394
29.04.2023 21:00:00,5891
29.04.2023 21:15:00,4289
29.04.2023 21:30:00,9968
29.04.2023 21:45:00,6859
29.04.2023 22:00:00,9859
29.04.2023 22:15:00,9730
29.04.2023 22:30:00,5301
29.04.2023 22:45:00,803
29.04.2023 23:00:00,6826
29.04.2023 23:15:00,1463
29.04.2023 23:30:00,8316
29.04.2023 23:45:00,6528
30.04.2023 00:00:00,1149
30.04.2023 00:15:00,3946
30.04.2023 00:30:00,1266
30.04.2023 00:45:00,2549
30.04.2023 01:00:00,8784
30.04.2023 01:15:00,9977
30.04.2023 01:30:00,4835
30.04.2023 01:45:00,6757
30.04.2023 02:00:00,3687
30.04.2023 02:15:00,617
30.04.2023 02:30:00,3233
30.04.2023 02:45:00,6614
30.04.2023 03:00:00,7553
30.04.2023 03:15:00,2107
30.04.2023 03:30:00,2137
30.04.2023 03:45:00,2749
30.04.2023 04:00:00,4123
30.04.2023 04:15:00,2706
30.04.2023 04:30:00,5480
30.04.2023 04:45:00,4628
30.04.2023 05:00:00,7503
30.04.2023 05:15:00,3615
30.04.2023 05:30:00,5830
30.04.2023 05:45:00,8671
30.04.2023 06:00:00,7678
30.04.2023 06:15:00,6648
30.04.2023 06:30:00,928
30.04.2023 06:45:00,6507
30.04.2023 07:00:00,2131
30.04.2023 07:15:00,5685
30.04.2023 07:30:00,2522
30.04.2023 07:45:00,2146
30.04.2023 08:00:00,1970
30.04.2023 08:15:00,2618
30.04.2023 08:30:00,4965
30.04.2023 08:45:00,6781
30.04.2023 09:00:00,2057
30.04.2023 09:15:00,2254
30.04.2023 09:30:00,2896
30.04.2023 09:45:00,4484
30.04.2023 10:00:00,2914
30.04.2023 10:15:00,3869
30.04.2023 10:30:00,8983
30.04.2023 10:45:00,7602
30.04.2023 11:00:00,1473
30.04.2023 11:15:00,5692
30.04.2023 11:30:00,5880
30.04.2023 11:45:00,7913
30.04.2023 12:00:00,4045
30.04.2023 12:15:00,9295
30.04.2023 12:30:00,3325
30.04.2023 12:45:00,6060
30.04.2023 13:00:00,6272
30.04.2023 13:15:00,9299
30.04.2023 13:30:00,9735
30.04.2023 13:45:00,6003
30.04.2023 14:00:00,3961
30.04.2023 14:15:00,4354
30.04.2023 14:30:00,6695
30.04.2023 14:45:00,9954
30.04.2023 15:00:00,6836
30.04.2023 15:15:00,4984
30.04.2023 15:30:00,4987
30.04.2023 15:45:00,627
30.04.2023 16:00:00,6801
30.04.2023 16:15:00,1795
30.04.2023 16:30:00,7838
30.04.2023 16:45:00,4121
30.04.2023 17:00:00,4240
30.04.2023 17:15:00,6494
30.04.2023 17:30:00,965
30.04.2023 17:45:00,3229
30.04.2023 18:00:00,2088
30.04.2023 18:15:00,9836
30.04.2023 18:30:00,9398
30.04.2023 18:45:00,4826
30.04.2023 19:00:00,8834
30.04.2023 19:15:00,711
30.04.2023 19:30:00,3080
30.04.2023 19:45:00,8329
30.04.2023 20:00:00,1524
30.04.2023 20:15:00,5880
30.04.2023 20:30:00,1023
30.04.2023 20:45:00,9946
30.04.2023 21:00:00,1925
30.04.2023 21:15:00,3411
30.04.2023 21:30:00,2242
30.04.2023 21:45:00,8318
30.04.2023 22:00:00,7497
30.04.2023 22:15:00,1614
30.04.2023 22:30:00,792
30.04.2023 22:45:00,9456
30.04.2023 23:00:00,9130
30.04.2023 23:15:00,4372
30.04.2023 23:30:00,6923
30.04.2023 23:45:00,6210
01.05.2023 00:00:00,4176
01.05.2023 00:15:00,9145
01.05.2023 00:30:00,6505
01.05.2023 00:45:00,4119
01.05.2023 01:00:00,8612
01.05.2023 01:15:00,9222
01.05.2023 01:30:00,1642
01.05.2023 01:45:00,7278
01.05.2023 02:00:00,7554
01.05.2023 02:15:00,7557
01.05.2023 02:30:00,5980
01.05.2023 02:45:00,9065
01.05.2023 03:00:00,1903
01.05.2023 03:15:00,4242
01.05.2023 03:30:00,9116
01.05.2023 03:45:00,1627
01.05.2023 04:00:00,2460
01.05.2023 04:15:00,4892
01.05.2023 04:30:00,4318
01.05.2023 04:45:00,2921
01.05.2023 05:00:00,4654
01.05.2023 05:15:00,8797
01.05.2023 05:30:00,7847
01.05.2023 05:45:00,2900
01.05.2023 06:00:00,7633
01.05.2023 06:15:00,3138
01.05.2023 06:30:00,6711
01.05.2023 06:45:00,6712
01.05.2023 07:00:00,4542
01.05.2023 07:15:00,8580
01.05.2023 07:30:00,4809
01.05.2023 07:45:00,3949
01.05.2023 08:00:00,7352
01.05.2023 08:15:00,9053
01.05.2023 08:30:00,3398
01.05.2023 08:45:00,616
01.05.2023 09:00:00,2220
01.05.2023 09:15:00,592
01.05.2023 09:30:00,7462
01.05.2023 09:45:00,4273
01.05.2023 10:00:00,6122
01.05.2023 10:15:00,5314
01.05.2023 10:30:00,1126
01.05.2023 10:45:00,8332
01.05.2023 11:00:00,8844
01.05.2023 11:15:00,5587
01.05.2023 11:30:00,4406
01.05.2023 11:45:00,6403
01.05.2023 12:00:00,2808
01.05.2023 12:15:00,6460
01.05.2023 12:30:00,5127
01.05.2023 12:45:00,7855
01.05.2023 13:00:00,5597
01.05.2023 13:15:00,7869
01.05.2023 13:30:00,8021
01.05.2023 13:45:00,8833
01.05.2023 14:00:00,4343
01.05.2023 14:15:00,6949
01.05.2023 14:30:00,6303
01.05.2023 14:45:00,6791
01.05.2023 15:00:00,5963
01.05.2023 15:15:00,1525
01.05.2023 15:30:00,550
01.05.2023 15:45:00,3057
01.05.2023 16:00:00,4325
01.05.2023 16:15:00,4297
01.05.2023 16:30:00,9872
01.05.2023 16:45:00,7953
01.05.2023 17:00:00,7218
01.05.2023 17:15:00,7144
01.05.2023 17:30:00,8079
01.05.2023 17:45:00,7442
01.05.2023 18:00:00,9901
01.05.2023 18:15:00,1599
01.05.2023 18:30:00,9378
01.05.2023 18:45:00,9020
01.05.2023 19:00:00,695
01.05.2023 19:15:00,883
01.05.2023 19:30:00,1935
01.05.2023 19:45:00,5384
01.05.2023 20:00:00,3965
01.05.2023 20:15:00,5861
01.05.2023 20:30:00,5278
01.05.2023 20:45:00,6736
01.05.2023 21:00:00,1521
01.05.2023 21:15:00,7863
01.05.2023 21:30:00,7643
01.05.2023 21:45:00,8385
01.05.2023 22:00:00,7999
01.05.2023 22:15:00,9106
01.05.2023 22:30:00,2288
01.05.2023 22:45:00,4306
01.05.2023 23:00:00,9532
01.05.2023 23:15:00,7768
01.05.2023 23:30:00,4652
01.05.2023 23:45:00,6273
02.05.2023 00:00:00,1415
02.05.2023 00:15:00,2070
02.05.2023 00:30:00,8554
02.05.2023 00:45:00,8351
02.05.2023 01:00:00,7493
02.05.2023 01:15:00,5283
02.05.2023 01:30:00,8861
02.05.2023 01:45:00,5396
02.05.2023 02:00:00,4811
02.05.2023 02:15:00,2039
02.05.2023 02:30:00,8285
02.05.2023 02:45:00,913
02.05.2023 03:00:00,2389
